var_cyc,min_cyc,range_cyc,skew_cyc,kurt_cyc,initial_Q,max_Q,max_Q_cyc,max_Q_time,Q_drop_100,delta_cv,mean_vT_cyc,EoL_time,EoL_cycle,g,g_max,group
0.000310749031541,-0.052339160650976,0.0522455727172149,-0.038160764924095,1.66354859465673,97.770103578133,97.8577686981439,32,1.13649620486111,0.158416642172426,0.141100000037113,0.0357609479984461,20.8635107638889,617,5.3,7.0,1.0
0.0002623777444154,-0.0491239847031618,0.0490455761819732,-0.131977121447791,1.72588948564315,98.6358029757701,98.7599121807953,36,1.27852668981481,0.158356603137761,0.116299999994226,-0.0149097548129226,21.3713909201389,625,5.3,7.0,1.0
6.76698854718384e-05,-0.0254953034701502,0.0254860419916669,-0.194875896124703,1.77553961803681,98.8272127997213,98.8551658471623,30,1.10424797569445,0.135830216326866,-0.0839999999807333,0.135856463552025,34.139301324074,966,4.425,8.0,7.0
6.89699290658326e-05,-0.0259076747042939,0.0258655606633294,-0.189003318727311,1.74640708047445,98.4323721255225,98.4742706361339,39,1.4354356875,0.0992519885623295,0.0393999999650987,0.0449153348165643,36.4256069629629,1051,4.425,8.0,7.0
0.0001868441073126,-0.0409653989219211,0.0409344972869983,-0.0960073525221672,1.67950598110424,98.3113083463886,98.5828523720893,57,2.0617878912037,0.099658434233632,-0.0230000000301516,0.0946356672705897,24.1492240659722,702,4.975,8.0,3.0
0.0001842898211675,-0.040781905016067,0.0407074024305774,-0.21277296780274,1.67062969549791,97.2654772869825,97.4160352585407,26,0.940458017361112,0.259566499587478,5.06329999998707,0.0193848888080411,22.4225247696759,651,4.975,8.0,3.0
0.0003164344368031,-0.0533498955269974,0.0533192351084559,0.176808493734079,1.73923474630672,98.8427727905265,98.8856506156601,24,0.852841508101852,0.28025342685585,5.00659999995696,0.051315791559272,21.2626701793981,616,5.525,8.0,0.0
0.0003081471510338,-0.0536203088400133,0.0535985411282606,0.148490256797411,1.75671754291204,98.8749923223215,98.8935789856549,23,0.815187162037037,0.190158078242931,4.97219999998924,0.0741988459102513,20.4962042430555,599,5.525,8.0,0.0
0.0019106625653057,-0.146036039424876,0.146002595472848,0.273076642322272,2.15772256487148,97.2417362750067,97.5073363167532,18,0.751761690972222,3.04500980944249,114.972799999974,1.03498715276958,12.3574947638889,300,5.75,6.0,0.0
0.0017521506308591,-0.141313473060334,0.141595778365374,0.753543370416489,2.55679025962748,97.4065733679171,97.4065733679171,2,0.0836515057870371,9.53302083259148,24.5469999999914,0.177372956806035,5.53621773842592,148,5.5,6.0,0.0
0.0003331424763932,-0.0631815716087143,0.063181742184794,-0.465687399682179,2.12279327556695,97.6019998583062,98.1125108628352,41,1.70715629282407,0.304352081636495,-0.0017999999545281,1.1848940641498,18.3537776736111,438,4.925,5.0,3.0
0.0010878177998168,-0.0978674360585144,0.0978453181163162,0.375537606435047,1.96941347473822,97.087328139208,97.137502855079,11,0.458232989583333,2.02635591908705,70.0026000000362,0.678677467980079,13.67246559375,335,5.193749999999999,5.5,2.0
0.0003327206969922,-0.0555503269644498,0.0555521263302671,0.272980151007643,1.89492489790028,97.5898407636143,97.7347415191318,23,0.958712993055555,0.928564246382706,25.0167999999539,0.422400501282572,18.3095346875,444,4.9775,5.5,3.0
0.0002214980401396,-0.0433741270435496,0.0433238377596409,-0.107522656662073,1.67935955807606,97.2031212084487,97.5565782436812,42,1.75084536921296,0.244895704060497,-4.92310000001453,0.640495548147149,19.9039685810185,480,4.81875,4.85,5.0
0.0004728448253059,-0.0659239151172735,0.0659117895120208,0.460233257897846,2.01427705690415,97.0484303080044,97.395057545374,21,0.875597917824074,1.77755774472743,59.9963999999891,-1.41923975752347,19.4962388553241,511,5.1,6.0,4.0
0.0002045308785237,-0.0444276579665658,0.0444646377629202,0.173891984880919,1.8712877270536,97.3785098939254,97.617408724796,41,1.70510354398148,0.528520002962807,14.9417999999423,-0.958894438725573,22.3603940555556,561,4.8425,5.0,5.0
0.0002388372671858,-0.0476523402350701,0.047665940251887,0.182373604144008,1.84950304722172,97.2577478896129,97.8627102751543,29,1.20593862268519,0.525895377141296,5.02930000000924,0.166257010060546,19.4176984976852,477,4.8375,5.0,5.0
0.0003698017565361,-0.0589562180591285,0.0589848719707029,0.424923337205677,1.98692909948087,97.6639098969001,97.6639098969001,2,0.0834193715277779,1.32808458988112,39.9076999999961,0.108430624600671,18.3225223946759,458,4.6125,5.0,6.0
0.0004902710076561,-0.0675635627443086,0.067507416648288,0.0462414685044534,1.84606274389279,98.4166645629513,98.4499808894955,15,0.626227479166667,1.05990654466372,35.1273000000074,0.478056478188411,20.0839468668982,483,5.0,6.0,3.0
0.0002669191434587,-0.0493895486498637,0.0493952450670502,-0.0930493233277883,1.73724870315169,98.2631629411205,98.4358643485547,42,1.75088381481481,0.202392872134979,-5.02739999996265,0.242132114052972,20.1691796076389,485,4.8075,4.85,5.0
0.0003032363479537,-0.0531395994345027,0.0531661724141792,-0.183821975048567,1.78227299199559,97.3028178716639,97.845138236538,46,1.91785218287037,0.35464063870252,-0.0015999999450286,-0.0690647368915042,20.5874997314815,494,4.82,5.0,5.0
0.0002211927646993,-0.050188689547634,0.0501583611594123,0.168716756247638,1.91512964836237,96.9195131952258,96.979097739657,21,0.875968679398149,0.754689695981668,19.9945999999327,0.604327503261729,20.0861267650463,487,4.85375,5.5,5.0
0.0005227044471545,-0.0704987692840222,0.0706084155642241,-0.212378173012356,1.87069773629415,95.2553787664629,95.3065193410593,12,0.501737390046297,1.44125806924758,54.9919999999693,1.76292843016292,18.7668466701389,461,4.9,6.0,5.0
0.0001945430403601,-0.0415448890042206,0.0415785401543457,0.0117508933124216,1.69904651003434,98.781385227868,98.9961801492182,39,1.62540703703704,0.277377650125047,-5.08230000002368,0.924431980306008,20.7512032743056,502,4.805,4.85,5.0
0.0003165724957384,-0.057626988181942,0.0576196343719304,0.009042846597324,1.7430126568636,98.1514866008488,98.334610588076,28,1.16724234837963,0.486605775973075,4.98339999998279,-0.483856343857572,20.3310144502315,489,4.8025,4.85,5.0
0.0002193451858951,-0.0463875860024586,0.0463425925060745,-0.0560033705987376,1.68883768349421,98.3119060642114,98.6593509456612,44,1.83477220601852,0.255586639748458,0.0528999999951338,0.163567887933427,21.4796645949074,513,4.8075,5.0,5.0
0.0002553504293186,-0.0534144457031538,0.0533853294341567,0.171364940548766,1.85053569392363,97.8976350134071,97.9631176015348,22,0.918726846064815,0.57759901368243,15.0355000000127,0.871891859442622,21.8615832650463,527,4.835625,6.0,5.0
0.0001721808805308,-0.054530625174409,0.0545154202543039,-0.579245044805833,2.7554396010367,97.237319289821,97.5448887807833,45,1.87574342361111,0.18649207610467,-5.02390000001469,1.02258962472345,20.5927740104167,495,4.8,4.8,6.0
0.0002614450617122,-0.0472981177350629,0.0473070430737359,0.0211887624966968,1.6548280742164,97.2099173592774,97.4637324423042,35,1.45896212152778,0.426706024317781,4.98129999997036,-1.9358768643537,19.262285037037,461,4.8,4.8,6.0
0.0002617508021926,-0.0484916240202733,0.0484433976373844,0.153958983488043,1.73717604041855,98.2268927299101,98.3815779119929,33,1.37559224652778,0.464064313012358,4.97640000001411,0.532100656963101,19.5800779247685,471,4.8,4.8,6.0
0.0001894393213999,-0.0413277511485478,0.0412984706732481,-0.0032944216537375,1.67374652442304,97.1792372244891,97.4132831079576,47,1.95908394212963,0.214785051152134,0.0181999999913387,0.427763097186885,19.4513104513889,468,4.800625,4.9,5.0
0.0001733523509361,-0.0402246230272794,0.0401935472164558,-0.0111637567276293,1.76080313347267,97.7303894034414,97.9185715281794,74,3.06906791435185,0.0522012798174245,-24.896299999964,0.274863508052487,20.9833340335648,509,4.805,4.9,5.0
0.0002023948124317,-0.0413856253404962,0.041333695466483,-0.357397059576169,1.70718728514752,97.6754711492975,98.1105682913214,60,2.50128449421296,0.0803426762832515,-14.9050000000134,0.804210855196583,20.7322734085648,498,4.810625,4.9,5.0
0.0001816534964254,-0.040427798298392,0.0404109123641348,-0.12382038879697,1.67096363640435,97.0737369609856,97.5709122873354,46,1.91763350462963,0.203339442579136,-9.97489999998652,0.115837290746579,19.918417556713,481,4.80625,5.2,5.0
0.000172046287567,-0.0393289995132071,0.0392564280954675,0.0330278877243053,1.6683721810491,97.760612969932,98.1985716063214,49,2.03324071064815,0.153555270548651,-4.8811000000569,0.291851379675998,20.2098305636574,492,4.82375,5.2,5.0
0.0001964863222145,-0.0419205232528413,0.0418967749844472,-0.0683455761503979,1.65385126194807,98.004985246638,98.1875495485718,50,2.06923700115741,0.0460477357834321,-9.97079999998095,0.524843539342435,21.4586931006944,519,4.84375,5.2,5.0
0.0002142247514247,-0.0433837144597445,0.0433824149382621,-0.136949304210294,1.6677207810402,97.925050142509,98.6656932570799,41,1.70914496527778,0.0797711991150862,-10.0123000000167,0.902609511188641,21.6487517384259,520,4.87,5.2,5.0
0.0001454090709608,-0.037498444551386,0.0375276535363114,-0.169356577831894,1.8195026015897,97.1964469318103,97.7734370709193,38,1.57729566898148,0.0764682832920016,-10.1021999999793,0.343867871947401,20.4619588136574,499,4.9025,5.2,5.0
0.0002702746819018,-0.0497103865637306,0.0496824499302163,-0.187876588855304,1.70469164460955,97.3928879127096,97.6570313543376,38,1.58412170601852,0.213345986112685,0.0480999999708729,0.247079585829137,19.2552562303241,463,4.9525,5.2,3.0
0.0002581306178629,-0.0475411098011795,0.0474642919270384,-0.36119705328351,1.72842010962954,98.4481951126083,98.7213001227138,55,2.29281996296296,0.0817092413915788,-9.88509999998496,0.452646554157397,22.2877846469908,535,4.84375,5.6,5.0
0.000253370585532,-0.0456491794949156,0.0456533101904656,-0.117640462269416,1.57540487210549,97.8199644077823,98.3261119700233,59,2.45960086921296,0.0495062294984194,-15.0406999999541,0.460934141793175,20.0554856631944,478,4.891249999999999,5.6,5.0
0.0002142131996567,-0.0444312991144628,0.0444140419459991,0.0995399004612893,1.71250953140205,97.3236434520503,97.7851261185223,43,1.79154955555556,0.0867595170952455,-10.0218000000023,0.427684835011459,19.4004315509259,465,4.9399999999999995,5.6,3.0
0.0002740473301978,-0.0493657276680542,0.0492987589937945,0.0364408583353401,1.6675810621728,98.3466269420565,98.7876410522999,77,3.20790241666667,0.0294258391933226,-9.91679999999178,0.580561657794605,19.2000003668981,459,5.0225,5.6,4.0
0.00024815183134,-0.0483674514104675,0.0484172890894555,0.0123541594097739,1.77976427992579,98.2582258045452,98.4016888159851,41,1.70921983912037,0.269902424231034,-0.103199999954086,0.549772574191912,20.5660494594908,499,4.803125,5.6,5.0
0.0001909971846954,-0.0422846028170005,0.0422914593768142,0.0152151263111958,1.70400742682598,97.345596730658,97.7905240137468,43,1.78796317013889,0.122972601750249,-10.0941999999341,0.402700844756164,17.6674600717593,429,5.112499999999999,5.6,4.0
0.0002477306072046,-0.0565963654069134,0.0565094413231652,-0.0169169544909416,1.72341914071757,97.9883587008897,98.5419190366796,38,1.58413146990741,0.119477226150138,-4.90859999998065,0.776764184988792,19.3275573310185,466,4.875,6.0,5.0
0.0003839711808243,-0.0592602194702671,0.0593259933829169,-0.05049494605886,1.74616836252377,97.8864423065055,98.2235219859892,44,1.83421362731482,0.130528125181968,-5.07150000002002,0.257590885804677,19.2030252881945,462,4.928125,6.0,3.0
0.0002738822645792,-0.0510219767241791,0.0509993001959111,-0.0064788576869533,1.79943259017774,97.2254582419537,97.9430849785187,36,1.49618705092593,0.0824650719671354,-10.0456000000268,0.0732192439430357,19.0323986168982,457,5.0,6.0,3.0
0.0001984295667636,-0.0416724663118019,0.0416545980321605,-0.0382778986442949,1.67027480296852,97.1505896596107,97.8432198867492,34,1.41593710532407,0.299030601839362,-5.02679999999236,0.25870977851166,20.0762585324074,487,4.812499999999999,6.0,5.0
0.0003488284280704,-0.0560476870661883,0.0560431915162656,0.107235743134352,1.73117415079551,97.775026144772,98.1711114129326,65,2.70966670254629,0.043263033348282,-10.0506999999925,0.127066647349449,17.9974773935185,429,5.125,6.0,2.0
7.23192550532901e-05,-0.0263790269333948,0.0264198388633549,-0.301067002574867,1.85514927528337,95.3645164720546,95.4588082678585,35,1.44047426851852,0.275708256340977,-4.89919999998529,-0.0396938861180063,27.3665085474537,713,5.249999999999999,6.0,2.0
4.82544680524471e-05,-0.0214058282289364,0.0213990702546486,-0.202083636832767,1.82367672925631,97.1627230711658,97.3734748323668,39,1.25439750231482,0.142675870419538,-47.8846000000049,0.154280327384807,29.6229298194444,1009,4.8375,5.0,5.0
4.43534767945512e-05,-0.0203212097238858,0.0203649635581073,-0.273864456703581,1.87025817183602,97.125536891635,97.1380019967959,16,0.512921668981482,0.172076276511063,-58.2665999999881,0.388091031738748,30.5366674085649,1063,4.8775,5.3,5.0
1.12348160409388e-05,-0.0122633245935962,0.016732003246664,0.0328541542282476,2.76952765761039,96.6614971485362,96.6614971485362,2,0.0637894178240741,0.227581527107759,-48.8546000000206,1.5107002363209,34.7819772905093,1267,4.8374999999999995,5.6,5.0
6.58661769152052e-05,-0.0248915919449821,0.0248660340785625,-0.466173437201332,1.96314197685109,96.7786871262894,96.8379105912025,34,1.06619753587963,0.145339451528059,-43.3614000000671,-0.141319824515436,31.4186351342593,1115,4.885,5.6,5.0
5.63961260710924e-05,-0.02281681027697,0.0228251554282675,-0.423162477874604,1.89551523965943,97.5889939063182,97.7406378363075,39,1.27870040393519,0.130472461737725,-66.5818000000145,0.0804683549615227,30.3535254872685,1048,4.8374999999999995,5.6,5.0
6.58790329211545e-05,-0.0236731789991985,0.0237013825209543,-0.147664650442634,1.70782516012939,95.7344189303334,95.8001698511323,29,0.917897177083333,0.163630000187169,-60.7640000000247,0.940303707207897,23.7432017928241,828,4.885,5.6,5.0
0.0002511192748983,-0.0489615607615116,0.0490900794831771,0.503110644054869,2.16295969656769,96.630365814506,96.630365814506,2,0.0646410034722223,1.76442061771331,-82.2093000000314,-2.07490007193861,20.0443436863426,667,5.0475,5.9,4.0
2.71526259022329e-05,-0.0157163009886213,0.0157866099711848,-0.321377569627776,1.81311852038842,97.2923055443132,97.3070170482923,31,1.05655039814815,0.051897551640522,-97.5934000000125,0.0263715595306249,54.6014845243055,1836,4.8,4.8,6.0
7.06593029955553e-05,-0.025027792199204,0.025026742515442,-0.212352526091475,1.71375327367477,96.8632336252937,97.1767393285496,36,1.19129409606482,0.163515477217146,-54.4810999999754,0.108127643837662,25.4011813206018,828,4.8375,5.0,5.0
8.95667412883798e-05,-0.0273083116771259,0.0272590653104044,-0.0509678288876788,1.65305345509263,97.4920175497755,97.568792201189,41,1.37584816203704,0.0750371454658705,-82.8513000000094,0.0942217686707507,32.0651732280092,1039,4.8775,5.3,5.0
3.46588275724073e-05,-0.017853560046339,0.0178146271214776,-0.220389834480559,1.78893828290844,96.5029495981828,96.8403197078434,41,1.36376580902778,0.158977010288936,-41.8769000000029,-0.0568768369455023,32.8576221296297,1078,4.8,4.8,6.0
0.0001118463195276,-0.0315684372870551,0.0316216001274471,-0.132579652018821,1.72821705994153,97.1880368224099,97.3154153884857,37,1.23676965856481,0.196911169901,-50.5170999999973,0.292377650263498,25.2420133344907,817,4.8374999999999995,5.6,5.0
9.75214739865207e-05,-0.0293218728486662,0.029282869685157,0.0228116711006017,1.71806570075029,97.7711819657223,97.8905326939919,38,1.27193606481481,0.103185846176572,-64.8279999999795,0.237235064307749,29.0319791643519,932,4.885,5.6,5.0
7.13586219940145e-05,-0.0256801214285793,0.0256802455899228,-0.239634376341347,1.77810802574484,97.1585896465187,97.2244832576671,32,1.06835842708333,0.194302578007409,-60.7946999999986,0.53851997907515,24.955545193287,816,4.8374999999999995,5.6,5.0
8.28535995537941e-05,-0.0268655422301345,0.0268345112521156,-0.179341802519362,1.68802200528358,97.820797395512,97.9675808051433,47,1.58446626388889,0.0993608553031038,-41.7222999999649,0.274148345159796,26.9567760092592,858,4.885,5.6,5.0
8.84921102268994e-05,-0.0277364539457581,0.0277029273291642,-0.136454363805909,1.70194529606799,97.3399228675077,97.3759566466081,28,0.937785260416666,0.161235976424166,-60.9140999999654,0.244145555563302,26.7837924409722,876,4.843749999999999,5.9,5.0
1.71256072028977e-05,-0.012570392810656,0.0160587374665502,-0.0791245751490347,2.06443428221831,96.5636647529709,96.7501974104395,42,1.33557424421296,0.157027328925622,-49.9293999999936,0.147342817091119,45.797444375,1638,4.8,4.8,6.0
3.03581927395703e-05,-0.0167551181504252,0.0212977115340225,-0.0379730385687684,2.10658151533552,96.9848209151364,97.1465064306052,17,1.42315655555555,0.206574716884518,-54.873000000036,0.655545749304068,36.9511740983795,1315,4.8775,5.3,5.0
4.76757652605997e-05,-0.021483305807719,0.0215328646936979,-0.213078455193172,1.93538138384487,97.2956095953914,97.2956095953914,2,0.0652968807870371,0.271742551140676,-72.5085000000254,0.406282366110455,31.9334279421297,1146,4.8374999999999995,5.6,5.0
5.75460851096842e-05,-0.0232861545307139,0.023315294902573,-0.118968501858961,1.88583382701172,97.5721277920299,97.5999343696054,20,0.643995817129629,0.234614502454363,-64.7289000000019,0.433226107018719,32.588343826389,1155,4.885,5.6,5.0
7.32375075865005e-05,-0.0259026063935826,0.0258425213212136,-0.331922849120726,1.81154225463355,96.9782236605341,97.0924278261748,35,1.15544868634259,0.135485745760676,-47.6780999999319,0.0113355057460582,24.97186328125,813,4.8375,5.0,5.0
0.0001700796545924,-0.0401587585466464,0.0403112193429178,0.509162728445044,2.17195308161745,97.2587021185284,97.2587021185284,2,0.064283459490741,1.45461085886164,-86.5993999999773,0.166199211191744,21.1667339027778,772,5.0475,5.9,4.0
7.63860993141735e-05,-0.0261728744623788,0.0261662707782555,0.0726731495377376,1.74283279112442,96.1872521399776,96.2572076077319,30,0.935022851851852,0.174258207562559,-57.586500000034,0.397453508401871,28.7497139571759,1002,5.2,5.9,2.0
6.04093416274447e-05,-0.0228430777160205,0.0228736964677459,-0.316253016841101,1.72837099113677,95.383577497065,95.5384769340384,46,1.45315074884259,0.0644379450672687,-44.116800000018,0.0341573506891981,24.7213309513889,825,4.8375,5.0,5.0
6.0361117373487e-05,-0.0243216521204924,0.0243268952369241,-0.337897571539254,1.91059239912616,96.7094714141496,96.8505663858406,52,1.68379467824074,0.0794721344953047,-28.0574000000342,0.114971015275157,29.4768701145833,989,4.8775,5.3,5.0
5.14717069251314e-05,-0.0223238568524116,0.0223766630077836,-0.339995159962747,1.93911469253393,97.6876720052597,97.7733643298731,44,1.44801451388889,0.10017029340905,-50.2331999999878,0.0449830972633213,30.5762023900464,1028,4.8374999999999995,5.6,5.0
6.29182721142812e-05,-0.0245203873773325,0.0245791896795194,-0.353028196822108,1.87861041594018,96.6124870000279,96.7567115036275,39,1.25912152546296,0.141122169720504,-51.7295000000304,0.219000297051907,25.2912419953704,850,4.885,5.6,5.0
0.0003026745811303,-0.0532934503851487,0.0533895640177948,0.292741717310628,2.01785555127898,95.7397986336583,95.7397986336583,2,0.065120340277778,1.75537460484894,-61.3278999999602,0.48436815707338,15.2650491238426,541,5.0475,5.9,4.0
7.4831854916911e-05,-0.0267076045779522,0.0267494895307052,-0.326377842175072,1.80064243323868,97.0786513493571,97.3886103549813,47,1.566792375,0.147219610105751,-44.1102000000246,0.0469483240514184,26.1001270567129,858,4.843749999999999,5.9,5.0
6.75290146175067e-05,-0.0246760454268641,0.0246664556404353,-0.36867007184066,1.85143089337166,97.400007042869,97.475358961546,39,1.28357329976852,0.116026851017281,-55.5836000000127,-0.112203601318675,28.3757075729167,935,4.8775,5.3,5.0
0.000125546252809,-0.0331302206205186,0.0331517269767496,-0.105928655293479,1.70294522775903,97.3332245486836,97.4071438253845,33,1.09236006944444,0.151220485433257,-44.2525000000314,-0.0677703670906309,22.7948548148148,731,5.2,5.9,2.0
3.50757869972143e-05,-0.0184811615861936,0.0189172766646,-0.38980600922655,1.9648104240642,96.5914807471064,96.6190678215277,26,0.807409959490741,0.166620354970036,-55.9205000000075,0.148441547397606,34.9718658472223,1284,4.8375,5.0,5.0
4.22727106387415e-05,-0.0198916939249552,0.0199096087186649,-0.187268420117555,1.84180393028901,96.621750412239,96.7311313475633,31,0.966423515046296,0.224520704247922,-70.8794000000053,0.217580511050901,31.8734043611112,1158,4.8775,5.3,5.0
